osm_id,lat,lon,hub_height,rotor_diam,capacity_kw,manufacturer,start_year,country,farm_id
21710548,52.6301547,0.7185397,,,,,,,0
25105452,55.6977888,12.6204004,50.0,44.0,0.6,AN Bonus,1996.0,HO,1
25105462,55.6976618,12.6223722,50.0,44.0,0.6,AN Bonus,1996.0,HO,1
25105471,55.6974895,12.6253735,50.0,44.0,0.6,AN Bonus,1996.0,HO,1
25105496,55.6973549,12.6273369,50.0,44.0,0.6,AN Bonus,1996.0,,1
25105513,55.6972234,12.629295,50.0,44.0,0.6,AN Bonus,1996.0,,1
25105534,55.6961257,12.6296783,50.0,44.0,0.6,AN Bonus,1996.0,,1
25105578,55.6950437,12.6301157,50.0,44.0,0.6,AN Bonus,1996.0,,1
25309084,55.6021629,12.4919972,63.0,,0.66,Vestas,2000.0,,2
25309085,55.6034642,12.4930974,63.0,,0.66,Vestas,2000.0,,2
25309086,55.6047528,12.4941783,63.0,,0.66,Vestas,2000.0,,2
25365238,55.706953,12.6683513,102.0,,2.0,,,HO,1
25365239,55.7053351,12.6688283,,,2.0,,,HO,1
25365240,55.7037063,12.6692729,,,2.0,,,HO,1
25365241,55.7020786,12.6696457,,,2.0,,,HO,1
25365242,55.7004493,12.6699663,,,2.0,,,HO,1
25365243,55.6988155,12.6702183,,,2.0,,,HO,1
25365244,55.6971744,12.6704306,,,2.0,,,HO,1
25365245,55.6955363,12.6705914,,,2.0,,,HO,1
25365246,55.6938958,12.6707087,,,2.0,,,HO,1
25365247,55.6922533,12.670758,,,2.0,,,HO,1
25365248,55.6906131,12.6707493,,,2.0,,,Mi,1
25365249,55.6889612,12.6706965,,,2.0,,,Mi,1
25365250,55.6873209,12.670596,,,2.0,,,Mi,1
25365251,55.6856867,12.6704406,,,2.0,,,Mi,1
25365252,55.6840415,12.6702327,,,2.0,,,Mi,1
25365253,55.6824029,12.6699622,,,2.0,,,Mi,1
25365255,55.6791487,12.6692672,,,2.0,,,Mi,1
25365256,55.6775172,12.6688462,,,2.0,,,Mi,1
25365257,55.675894,12.6683603,,,2.0,,,Mi,1
25891493,53.0019588,8.9080897,,,,,,,3
25891494,52.999098,8.9064072,,,,,,,3
25891495,53.0005566,8.9123884,,,,,,,3
25891496,52.9379478,8.841145,,,,Enercon,,,4
25891497,52.9374046,8.8439345,,,,Enercon,,,4
25891498,52.9367252,8.8467455,,,,Enercon,,,4
25891499,52.9365506,8.8497281,,,,Enercon,,,4
26022303,55.5537782,12.0762882,,,,,,,5
26027026,55.5821525,12.0930323,,,,,,,-1
26037332,55.6182682,12.0687814,,,,,,,-1
26197956,55.5981457,12.0488548,,,,,,,6
26197957,55.5991034,12.0469451,,,,,,,6
26198009,55.6000369,12.0450354,,,,,,,6
26203467,55.5467308,12.0671458,,,,,,,5
26203488,55.5477748,12.0645924,,,,,,,5
26385867,55.6888318,12.0984575,,,,,,,7
26385872,55.6844568,12.0966754,,,,,,DT,7
26506380,42.412673,-1.8510895,,77.0,1500.0,Acciona,,Ac,8
26536267,42.4098467,-1.8571693,,77.0,1500.0,Acciona,,Ac,8
27016257,51.4186559,-0.9855823,85.0,66.0,2000.0,Enercon,2005.0,Ec,-1
27148912,51.602423,-0.2400951,,,,,,,-1
27431982,54.7006108,-1.2752298,,,,,,,9
28838953,51.6418776,7.4799763,,,,,,,10
29558405,42.3150194,-1.8201372,,,,,,,11
29783055,51.622258,7.7497923,,,,Vestas,,,12
29783056,51.6223677,7.7544398,,,,Vestas,,,12
30421327,52.2796292,9.7319467,,,1.3,AN Bonus,,,13
30421328,52.274189,9.7328481,,,1.3,AN Bonus,2000.0,,13
32632447,52.2156921,-0.0757046,,,,,,,-1
33062893,52.576627,12.9100524,,,0.6,Enercon,,,14
33062894,52.5781139,12.9083904,,,0.6,Enercon,,,14
33062895,52.5786288,12.9111311,,,0.6,Enercon,,,14
33062896,52.5774081,12.9187904,,,0.6,Enercon,,,14
33062897,52.5758549,12.9205433,,,0.6,Enercon,,,14
33062898,52.5743536,12.9222415,,,0.6,Enercon,,,14
33062899,52.5728651,12.9239186,,,0.6,DeWind,,,14
33062900,52.5716178,12.925342,,,0.6,DeWind,,,14
33062901,52.5792659,12.9257517,,,1500.0,GE Wind Energy,,,14
33069521,53.5431021,7.289743,,,,,,,-1
33510485,51.7138545,6.2217077,,,,,,,15
33510537,51.710341,6.2243073,,,,,,,15
33518330,51.1396005,2.7613596,,,,,,,16
33965037,52.618558,13.5904616,,,3000.0,Vestas,2014.0,,17
46992599,52.5702906,12.9268326,,,0.6,DeWind,,,14
59968518,52.5670994,12.8770665,,,,Südwind,,,14
60458987,52.7416106,13.4370734,,,660.0,Vestas,2001.0,,-1
60600158,52.0751887,7.1486774,,,,,,,18
60815786,50.2216233,8.7229671,,,1000.0,,,,19
60815932,50.2200327,8.7247881,,,1000.0,,,,19
61745844,52.6846921,13.6563649,,,1300.0,Nordex,2001.0,,20
61745891,52.6820866,13.6550608,,,1300.0,Nordex,2001.0,,20
61745941,52.6793772,13.653702,,,1300.0,Nordex,2001.0,,20
61746362,52.689603,13.6710712,,,1000.0,Fuhrländer,1999.0,,20
61746425,52.68784,13.671747,,,3000.0,Vestas,2013.0,,20
61746704,52.680425,13.673496,,,3000.0,Vestas,2013.0,,20
61747015,52.696266,13.684001,,,3000.0,Vestas,2013.0,,20
61747124,52.694418,13.688402,,,3000.0,Vestas,2013.0,,20
61747170,52.694466,13.693535,,,3000.0,Vestas,2013.0,,20
61747430,52.696321,13.7053181,,,3000.0,Vestas,2013.0,,20
61747569,52.697445,13.691374,,,3000.0,Vestas,2013.0,,20
61747633,52.698208,13.697019,,,3000.0,Vestas,2013.0,,20
61747814,52.6989699,13.70666,,,3000.0,Vestas,2013.0,,20
61748005,52.699912,13.68763,,,3000.0,Vestas,2013.0,,20
75623156,52.4541231,7.939525,105.0,90.0,2300.0,Nordex,,,21
75623176,52.4541911,7.9334224,105.0,90.0,2300.0,Nordex,,,21
75623187,52.4575071,7.9240497,105.0,90.0,2300.0,Nordex,,,21
81294945,52.1012767,7.0742122,,,,,,,22
81820872,52.5885841,12.8448097,74.0,52.0,0.75,WindWorld,,,14
81821091,52.5897775,12.8381458,74.0,52.0,0.75,WindWorld,,,14
81821309,52.5871521,12.837314,74.0,52.0,0.75,WindWorld,,,14
81821469,52.5863654,12.8440941,74.0,52.0,0.75,WindWorld,,,14
81821594,52.5845814,12.8364882,74.0,52.0,0.75,WindWorld,,,14
81821677,52.5830438,12.8429936,74.0,52.0,0.75,WindWorld,,,14
81821966,52.5828949,12.8359636,74.0,52.0,0.75,WindWorld,,,14
81825489,52.5799071,12.8350223,74.0,52.0,0.75,WindWorld,,,14
81825604,52.5810316,12.8301878,74.0,52.0,0.75,WindWorld,,,14
81825738,52.5835485,12.8309875,74.0,52.0,0.75,WindWorld,,,14
81825886,52.5860882,12.8317935,74.0,52.0,0.75,WindWorld,,,14
81825971,52.5884642,12.8325437,74.0,52.0,0.75,WindWorld,,,14
81826048,52.5856706,12.826022,74.0,52.0,0.75,WindWorld,,,14
81826165,52.583432,12.8252644,74.0,52.0,0.75,WindWorld,,,14
81826401,52.5782925,12.8292886,74.0,52.0,0.75,WindWorld,,,14
81826595,52.5790366,12.8237997,74.0,52.0,0.75,WindWorld,,,14
81826806,52.5811905,12.82452,74.0,52.0,0.75,WindWorld,,,14
87344959,52.0828748,-0.0598231,,,,,,,-1
87853742,50.8957914,13.5274671,,,1800.0,Enercon,,,23
87855129,50.9002759,13.5211647,,,0.6,Tacke,,,23
87855313,50.903515,13.5218507,,,0.6,Tacke,,,23
89497938,51.0922462,6.4251993,,,,,,,24
89506170,51.094532,6.4352417,105.0,,,Nordex,,,24
90330379,51.3713376,6.4786699,,,,,,,25
90335078,51.3743203,6.47453,,,,,,,25
93047938,53.5066827,10.0415249,,,1.5,,,,26
94218188,53.3971241,9.9044793,,,,,,,27
94218190,53.3981037,9.9000659,,,1800.0,Enercon,,,27
94220160,53.3955648,9.8938872,,,1800.0,Enercon,,,27
94220162,53.3952263,9.8981994,,,1800.0,Enercon,,,27
98218372,49.0570831,12.1130487,65.0,40.0,0.5,Enercon,1998.0,Wi,-1
99485451,53.8044097,10.3276698,,40.0,0.5,Enercon,1995.0,St,28
100052287,50.9645843,6.1462093,,,,,,,29
100058860,50.9324471,6.2150252,,,,DeWind,,,-1
100070312,50.9793508,6.2192911,,,,,,,30
100070313,50.9867606,6.2277311,,,600.0,Enercon,,,30
100070314,51.006938,6.218669,,,,,,,30
100070315,51.008189,6.217736,,,,,,,30
100073809,51.0095781,6.2174452,,,,,,,30
100073810,51.0095317,6.2207751,,,,,,,30
100398446,51.7082903,4.1162189,,,,,,,31
102628266,50.8959826,8.0869467,70.0,54.0,1000.0,Fuhrländer,2000.0,Wi,-1
105611212,53.5381646,7.2252322,,,,Enercon,,,32
105611401,53.5369481,7.2219562,,,,Enercon,,,32
105611450,53.5402792,7.2265562,,,,Enercon,,,32
115278974,51.0604432,13.5743412,60.0,54.0,1.0,Nordex,,,-1
117664476,53.5313583,7.2331746,,,,Enercon,,,32
117664506,53.5301152,7.2194127,,,,Enercon,,,32
117664553,53.5357711,7.2256459,,,,Enercon,,,32
117664584,53.5350664,7.2209778,,,,Enercon,,,32
117680146,53.5334869,7.2183355,,,,Enercon,,,32
117680151,53.5330568,7.2217451,,,,Enercon,,,32
117680157,53.5289526,7.2239152,,,,Enercon,,,32
117680162,53.5309732,7.2281193,,,,Enercon,,,32
117680173,53.5337375,7.2296375,,,,Enercon,,,32
117680182,53.5329996,7.2253653,,,,Enercon,,,32
123714220,53.5307537,7.222938,,,,Enercon,,,32
130352207,51.6237502,6.3580205,,,,,,,33
130352226,51.621498,6.3580911,,,,,,,33
148526060,51.6891622,4.1650292,,,3050.0,,,De,34
158710040,52.1452462,8.7189173,,,,,,,35
161839399,50.8098032,6.0298829,,,,,,,36
161839401,50.8119246,6.0282356,,,,,,,36
161839402,50.8106838,6.0227941,,,,,,,36
161839404,50.8087162,6.0251722,,,,,,,36
161839407,50.8086691,6.0178778,,,1.8,,,,36
161839412,50.8069203,6.0206898,,,1.5,,,,36
161839415,50.8051434,6.0236314,,,,,,,36
162034865,50.814132,6.02663,,,,,,,36
162034872,50.8162129,6.025075,,,,,,,36
173540333,53.116529,8.8298645,,,,,,,37
173540340,53.1166578,8.826592,,,,,,,37
173540343,53.1169089,8.8216674,,,,,,,37
183080280,53.3718642,9.4883233,,,,,,,38
183080551,53.3745936,9.4907952,,,,,,,38
183080851,53.3722883,9.4939581,,,,,,,38
183081177,53.3762871,9.4871131,,,,,,,38
183081388,53.3775288,9.491866,,,,,,,38
183081650,53.3792504,9.4881388,,,,,,,38
183081774,53.3761272,9.4957905,,,,,,,38
183081869,53.3743375,9.4995028,,,,,,,38
183082018,53.3771793,9.5032579,,,,,,,38
183082125,53.371004,9.4978913,,,,,,,38
183082199,53.3697416,9.4903704,,,,,,,38
183084453,53.3668712,9.4861389,,,,,,,38
183084539,53.3686637,9.5004726,,,,,,,38
183084662,53.3677801,9.5047213,,,,,,,38
199101749,50.9885794,13.4528883,65.0,44.0,600.0,,2004.0,,39
199102483,50.9898708,13.4533214,64.0,71.0,2300.0,Enercon,2014.0,Sa,39
201025393,53.3550036,9.751544,,,,,,,40
201025546,53.3549335,9.7563549,,,,,,,40
201040511,53.3635505,9.7914087,,,4500.0,Nordex,,AB,41
201040564,53.3673567,9.7886078,,,4500.0,Nordex,,AB,41
221087082,51.9151336,-0.13326,,,,,,,-1
240203985,49.7733351,10.0362807,,,,,,,42
245019095,51.6950815,6.2461188,,,,,,,15
245019105,51.6955447,6.2382096,,,,,,,15
245020244,51.7011365,6.2349009,,,,,,,15
245965707,51.2604067,12.2590601,,,,,,,43
245965708,51.2583639,12.2585836,,,,,,,43
245965714,51.2647827,12.2566634,,,,,,,43
245965715,51.2640967,12.2525095,,,,,,,43
245965720,51.2670813,12.2561196,,,,,,,43
245965722,51.2663519,12.2525582,,,,,,,43
246130025,51.2856251,12.276639,,,,,,,44
246130044,51.2862375,12.2820643,,,,,,,44
247039248,51.4539789,12.3750551,,,0.6,,,,45
247039548,51.4618151,12.3815361,,,0.66,,,,45
247042296,51.501418,12.404204,,,,,,,46
247880048,52.3996198,10.6687057,,,,,,,47
247880049,52.3982871,10.6689042,,,,,,,47
247880050,52.3969445,10.6690977,,,,,,,47
248178563,51.0607181,6.605248,,,,,,,48
248462684,52.1797899,8.5479671,,,,,,,49
249218513,51.6901425,6.2323647,,,,,,,15
249754882,50.9955333,13.602601,,,,,,,-1
249757812,53.688355,9.6302799,180.0,,5700.0,N.N.,2001.0,Bü,50
249758102,53.691322,9.6328696,180.0,,5700.0,N.N.,2001.0,Bü,50
249758115,53.6936023,9.6286192,180.0,,5700.0,N.N.,2001.0,Bü,50
250197413,52.4123979,5.4107802,,,,,,,51
250197498,52.4160521,5.4068063,,,,,,,51
250197499,52.4137172,5.4137328,,,,,,,51
250197508,52.4172561,5.4099391,,,,,,,51
250197509,52.4050834,5.3938201,,,,,,,51
250197540,52.4038005,5.3907731,,,,,,,51
250199123,52.402115,5.3737459,,,,,,,51
250199125,52.4007403,5.3707159,,,,,,,51
250880573,52.3093454,8.9708479,,,0.75,Frisia,,,52
251140802,53.390539,9.7700037,,,,,,,41
251140803,53.3882019,9.7679743,,,,,,,41
251140809,53.3886834,9.7719815,,,,,,,41
251140812,53.3890625,9.7761014,,,,,,,41
251140919,53.3895648,9.7797813,,,,,,,41
251140976,53.3934251,9.7670602,,,,,,,41
251685178,50.8915748,6.1409584,100.0,92.0,2.0,REpower,,,53
251685395,50.8949989,6.1405846,100.0,92.0,2.0,REpower,,,53
251755093,53.450529,9.5882396,,,1650.0,,,,54
251773592,52.3316173,5.3874165,,,,,,,51
251773633,52.3196462,5.3854286,,,,,,,51
251773666,52.3416633,5.3756946,,,,,,,51
251773691,52.3429815,5.3786056,,,,,,,51
251773692,52.3466413,5.3742788,,,,,,,51
251773693,52.3453461,5.3712464,,,,,,,51
251774389,52.3503463,5.3700763,,,,,,,51
251774401,52.3565007,5.3588667,,,,,,,51
251774549,52.3781745,5.3568318,,,,,,,51
251820820,48.5208609,11.5951469,,,1.8,,,,-1
252482385,51.7071257,6.2291757,,,,,,,15
252502673,53.4184661,10.2374203,100.0,,2000.0,,,,55
252502705,53.4225331,10.2347748,100.0,,2000.0,,,,55
252503296,53.4214788,10.2398236,100.0,,2000.0,,,,55
252503297,53.4249594,10.2366328,,,,,,,55
252503308,53.4244134,10.2402849,,,,,,,55
252533016,53.1316998,8.6483725,,,500.0,,,Bü,56
252533024,53.1460725,8.6698431,,,,,,,56
252533026,53.1448172,8.6751439,,,,,,,56
252533027,53.1424363,8.667523,,,,,,,56
252533038,53.1410148,8.6730229,,,,,,,56
252533039,53.1388407,8.6656262,,,,,,,56
252533060,53.1375403,8.6711069,,,,,,,56
252722216,53.4966185,9.8390318,,,0.6,,,,57
252722218,53.498097,9.8398032,,,0.6,,,,57
252722219,53.4996271,9.8403098,,,0.6,,,,57
252722220,53.497193,9.8491033,,,0.6,,,,57
252722221,53.4997388,9.8499414,,,0.6,,,,57
252722240,53.5014326,9.8411747,,,0.6,,,,57
252722244,53.5021484,9.8508038,,,0.6,,,,57
252860640,53.4538182,10.1031795,70.0,48.0,0.6,NEG Micon,,Kl,58
252860641,53.4548813,10.0995918,70.0,48.0,0.6,NEG Micon,,Kl,58
253249818,50.6460196,6.3510627,,,2000.0,Enercon,2004.0,,59
254039813,51.5714291,6.5648044,,,,,,,60
254039828,51.5695368,6.5656811,,,,,,,60
254039829,51.5716191,6.5614388,,,,,,,60
254039830,51.5677369,6.5650481,,,,,,,60
254039831,51.5744967,6.5556469,,,,,,,60
254093420,51.4847151,6.5009283,85.0,77.0,1500.0,Südwind,2003.0,Se,61
254210800,51.4596869,6.4368978,70.5,58.0,1000.0,Enercon,2002.0,SL,62
254210832,51.4581857,6.4393497,70.5,58.0,1000.0,Enercon,2002.0,SL,62
254210896,51.4570931,6.4427686,70.5,58.0,1000.0,Enercon,2002.0,SL,62
254210903,51.4561893,6.4456182,70.5,58.0,1000.0,Enercon,2002.0,SL,62
254214300,51.4646394,6.4204844,70.5,58.0,1000.0,Enercon,2002.0,SL,62
254214308,51.4657157,6.4273438,70.5,58.0,1000.0,Enercon,2002.0,SL,62
254214318,51.4680407,6.4272784,70.5,58.0,1000.0,Enercon,2002.0,SL,62
254341125,52.3972434,5.3554007,,,,,,,51
254341158,52.403083,5.36782,,,,,,,51
254341171,52.3983743,5.3779899,,,,,,,51
254341172,52.3931855,5.3791715,,,,,,,51
254341174,52.3944956,5.382162,,,,,,,51
254341179,52.3923721,5.3840409,,,,,,,51
254341181,52.3855782,5.3876887,,,,,,,51
254341183,52.3869035,5.3906756,,,,,,,51
254341198,52.37456,5.4007779,,,,,,,51
254341202,52.3671647,5.4093415,,,,,,,51
254341328,52.3347797,5.3883754,,,,,,,51
254341376,52.3243274,5.3957558,,,,,,,51
254343106,52.3882938,5.4071095,,,,,,,51
254343111,52.384617,5.4113314,,,,,,,51
254343213,52.4086485,5.4150303,,,,,,,51
254343216,52.4062373,5.4222366,,,,,,,51
254343219,52.4049441,5.4192296,,,,,,,51
254343222,52.4024117,5.4266312,,,,,,,51
254343230,52.3986954,5.4309299,,,,,,,51
254343232,52.3974752,5.4278228,,,,,,,51
254343265,52.3935995,5.4324577,,,,,,,51
254343269,52.3949246,5.4353759,,,,,,,51
254372783,53.3734722,9.5108511,,,,,,,38
254372785,53.3763908,9.5165804,,,,,,,38
254372787,53.372256,9.5154431,,,,,,,38
254372796,53.369177,9.5146814,,,,,,,38
254400838,53.5076832,10.0326464,,,1.5,,,,26
254400840,53.510157,10.031295,,,3.4,Senvion,,,26
254452930,53.4922754,9.9562709,,,1.5,Enercon,,,63
254452932,53.4906984,9.9574372,,,1.5,Enercon,,,63
254614154,52.5290086,12.832505,,,2000.0,Enercon,,,14
254614156,52.5308193,12.8333888,,,2000.0,Enercon,,,14
254614158,52.5274217,12.8341672,,,2000.0,Enercon,,,14
255147068,50.8420159,6.1994767,106.0,117.0,3.6,Nordex,,,64
255441761,52.4172972,5.3990642,,,,,,,51
255441902,52.4114614,5.3855906,,,,,,,51
255442313,52.3744989,5.3610592,,,,,,,51
255442373,52.3727741,5.3443376,,,,,,,51
255442374,52.3714894,5.3413298,,,,,,,51
255442375,52.360332,5.3544827,,,,,,,51
255442381,52.3616251,5.3574863,,,,,,,51
255442384,52.3640018,5.3503571,,,,,,,51
255442385,52.3652596,5.3533612,,,,,,,51
255442474,52.3521335,5.3866814,,,,,,,51
256533119,53.3138347,8.5948938,,,,,,,65
256533120,53.315153,8.5932911,,,,,,,65
256533121,53.3166138,8.5915578,,,,,,,65
256533122,53.3171525,8.597825,,,,,,,65
256533123,53.3159957,8.5996283,,,,,,,65
256533124,53.3186271,8.5960956,,,,,,,65
256533125,53.3201016,8.5940854,,,,,,,65
256533126,53.3212935,8.592016,,,,,,,65
256533127,53.3216909,8.5967903,,,,,,,65
256533128,53.3180708,8.5901388,,,,,,,65
256533129,53.3224943,8.5897988,,,,,,,65
256610218,52.4524238,7.9253328,105.0,90.0,2300.0,Nordex,,,21
256677248,52.3266394,10.1007375,,,,,,AN,66
256677423,52.3257605,10.1052342,,,,,,AN,66
256678238,52.3216745,10.1001612,,,,,,AN,66
256678251,52.3212313,10.1059406,,,,,,AN,66
256702865,41.8390687,-2.134335,,72.0,1500.0,NEG MICON,,Da,67
256910596,52.3240918,10.1007152,,,,,,AN,66
256995576,53.3649049,8.1827039,,,,Enercon,,,68
256995578,53.3673263,8.1825661,,,,Enercon,,,68
256995618,53.3618852,8.1829694,,,,Enercon,,,68
257032414,52.3215068,9.8370397,,,,,,,69
257032415,52.3167164,9.8385837,64.8,,1500.0,Herrmannsdorfer Landwerkstätten,,,69
257032419,52.2864257,9.9209673,,,,,,,70
257032420,52.2842348,9.9203933,,,,,,,70
257032421,52.2700282,9.9057161,,,,,,,70
257032422,52.267862,9.906627,,,,,,,70
257032423,52.2658193,9.9072242,,,,,,,70
257032424,52.2631617,9.9080441,,,,,,,70
257032425,52.267186,9.9131667,,,,,,Wi,70
257032426,52.2693763,9.9122998,,,,,,Wi,70
257032427,52.2714781,9.9114347,,,,,,Wi,70
257032428,52.2735731,9.9106256,,,,,,Wi,70
257032435,52.2231785,9.6664255,,,,,,,71
257032436,52.21951,9.6709176,,,,,,,71
257032437,52.2171282,9.6768817,,,,,,,71
257032438,52.2156437,9.6839489,,,,,,,71
257032439,52.2172515,9.6830056,,,,,,,71
257032440,52.2195841,9.6824686,,,,,,,71
257032444,52.2616522,9.6535881,,,,,,,72
257032445,52.1884479,9.7446823,,,,,,,73
257032446,52.1882911,9.7389477,,,,,,,73
257032447,52.1881072,9.7334187,,,,,,,73
257032448,52.1929902,9.7348153,,,,,,,73
257032449,52.1928642,9.7398168,,,,,,,73
257032450,52.1926426,9.7448032,,,,,,,73
257032451,52.1957088,9.7448964,,,,,,,73
257032452,52.1963045,9.7381453,,,,,,,73
257032454,52.2805934,9.6737233,,,0.66,Vestas,2001.0,de,72
257032456,52.2344442,9.7909634,120.0,,1.5,,,Wi,74
257032457,52.2367602,9.7914635,,,,,,,74
257032459,52.2410258,9.7918373,,,,,,,74
257032465,52.2427838,9.7901476,,,,,,,74
257032466,52.246045,9.7897471,,,,,,,74
257032467,52.248677,9.7881689,,,,,,,74
257032468,52.2513002,9.7877155,,,,,,,74
257477277,50.0979784,11.6241047,,,,,,,75
257585274,53.3870973,7.8577886,,,,,,,76
257585276,53.3882981,7.863769,,,,,,,76
257585292,53.3911661,7.852009,,,,,,,76
257585295,53.3883072,7.8516067,,,,,,,76
257585313,53.3852736,7.8487067,,,,,,,76
257585388,53.3841883,7.8432306,,,,,,,76
257585401,53.3900604,7.8464289,,,,,,,76
257603057,51.6143267,6.9068928,,,,,,,77
257603124,51.6158523,6.9066786,,,,,,,77
257603140,51.6136123,6.9000545,,,,,,,77
257611589,53.2570452,8.5579495,,,,,,,78
257699332,53.3910718,7.8606684,,,,,,,76
257923382,53.3900116,7.8560146,,,,,,,76
258502440,52.3839456,5.3314742,,,,,,,51
258502442,52.3802184,5.3355818,,,,,,,51
258502447,52.3656707,5.32872,,,,,,,51
258502454,52.3621232,5.3328856,,,,,,,51
258583697,52.360198,5.5405425,,,,,,,51
258583702,52.3620489,5.5312727,,,,,,,51
258655881,52.3726,5.4257487,,,,,,,51
258749043,52.3241042,5.4165326,,,,,,,51
258910895,52.2046187,9.9343347,,,,,,,79
259031855,51.0980501,12.2860167,,40.0,0.6,Enercon,,Zo,80
259192601,52.2026421,9.936152,,,,,,,79
259192602,52.2004418,9.9372105,,,,,,,79
259192603,52.1979532,9.9371614,,,,,,,79
260253849,51.8058467,7.8921091,,,,,,,81
260253853,51.8077108,7.9000665,,,,,,,81
260367269,51.821656,8.3812111,,,1000.0,,,,82
260367270,51.8199957,8.3814853,,,1000.0,,,,82
260367271,51.8198394,8.3840221,,,1000.0,,,,82
260556793,51.8645085,8.3722019,,,,,,,-1
261102794,50.9052566,6.205558,,,,Enercon,,,83
261102842,50.9005626,6.200875,,,,Enercon,,,83
261759699,52.1200739,11.5334147,,,,Enercon,,,84
261759700,52.1161409,11.5344833,,,,Enercon,,,84
262306000,50.0212123,11.6014528,,,,,,,-1
262485154,42.345424,-1.8636476,,,,,,,11
262807946,52.5138796,10.239156,78.0,,0.6,Enercon,,,85
262808160,49.8749567,8.9788914,70.0,54.0,1.0,Fuhrländer,1999.0,Wi,86
262813144,52.2195612,10.4653446,,,,,,,87
262813145,52.2177247,10.4584577,76.0,80.0,2.0,Vestas,,,87
262813146,52.2159696,10.4547445,,,,,,,87
262814612,52.2137696,10.453449,,,,Vestas,,,87
262848916,52.2017025,11.6662838,98.0,70.0,1.8,Enercon,2000.0,,88
262930686,52.3261267,10.9964207,,,,,,,89
262930687,52.3279438,10.9956133,,,,,,,89
262930731,52.3293495,10.9955532,,,,,,,89
262933795,52.3794546,10.9653724,,,1.3,,2000.0,,90
263782394,48.1056465,-1.9880204,,,2500.0,,,,-1
263833043,48.2141943,11.6304904,100.0,67.0,1.5,Enercon,,St,91
264148646,49.3819369,8.2687086,100.0,77.0,1.5,Fuhrländer,2005.0,Br,92
264148653,49.3861476,8.2702764,100.0,77.0,1.5,Fuhrländer,2005.0,Br,92
264658448,52.1880188,0.3912326,,,,,,,93
264658449,52.1878366,0.39017,,,,,,,93
265070970,51.6618174,7.4510428,100.0,,1500.0,Fuhrländer,,,94
265071130,51.6620571,7.4467312,100.0,,1500.0,Fuhrländer,,,94
265540252,51.0352813,11.2153984,,,1300.0,,,En,95
265540254,51.0338514,11.2164383,,,1300.0,,,En,95
265540255,51.0330464,11.2192457,,,1300.0,,,En,95
265540257,51.0317021,11.2208416,,,1300.0,,,En,95
265619857,51.5029197,12.3948677,,,,,,,46
265619863,51.5038135,12.4023318,,,,,,,46
265619873,51.5050223,12.3903567,,,,,,,46
265619884,51.5053108,12.3840396,,,,,,,46
265620027,51.5010527,12.3850352,,,,,,,46
265905028,51.5859615,6.6510165,,,0.11,Seewind Windenergiesysteme GmbH,,,96
265905761,51.5871032,6.6447539,,,1000.0,Enercon,,,96
265907419,51.6062931,6.4605891,,,,,,,97
265907440,51.6042646,6.4629667,,,,,,,97
265907469,51.6021719,6.4652167,,,,,,,97
265907586,51.6088825,6.4194112,,,,,,,98
265907759,51.6127836,6.4215635,,,,,,,98
265955579,51.0853089,13.2199201,,,,,,,99
266329094,52.8309626,8.9439658,,,,,,,100
266329095,52.8319389,8.9420645,,,,,,,100
266329130,52.8343132,8.9448759,,,,,,,100
266329747,52.9497748,8.7938521,,,1800.0,Enercon,2003.0,,101
266329766,52.9511711,8.7815783,,,1800.0,Enercon,2003.0,,101
266329769,52.951621,8.8000834,,,1800.0,Enercon,2003.0,,101
266330676,52.8248179,8.6673238,,,,,,,102
266331639,52.9914972,8.6622181,,,,,,,103
266331640,52.9927029,8.6589463,,,1650.0,,,,103
266331641,52.991689,8.6734724,,,,,,,103
266331642,52.9935051,8.6750554,,,,,,,103
266331648,52.9919212,8.6764964,,,,,,,103
266331649,52.9905641,8.6749022,,,,,,,103
266337470,53.1996445,8.4247588,,,,,,,104
266337667,53.2011928,8.4189629,,,,,,,104
266337706,53.2043603,8.4208131,,,,,,,104
266337710,53.2028867,8.4264404,,,,,,,104
266337731,53.205456,8.4264452,,,,,,,104
266337768,53.2077649,8.4215139,,,,,,,104
266337815,53.2105502,8.4215646,,,,,,,104
266337852,53.2084581,8.4295695,,,,,,,104
266337954,53.2111308,8.4295246,,,,,,,104
266337965,53.2180591,8.430144,,,,,,,104
266337976,53.2157666,8.4355347,,,,,,,104
266337980,53.2127806,8.4355333,,,,,,,104
266337983,53.2188883,8.4371823,,,,,,,104
266457098,53.5629049,9.55842,,,,,,,105
266457113,53.5641891,9.5646379,,,,,,,105
266457120,53.5613246,9.5598362,,,,,,,105
266457128,53.5614928,9.5648144,,,,,,,105
266457135,53.5646484,9.5688055,,,,,,,105
266457246,53.5616916,9.5697068,,,,,,,105
266457253,53.5178385,9.462074,,,,Enercon,,,106
266457287,53.5174519,9.4672775,,,,Enercon,,,106
266457310,53.517797,9.4582235,,,,Enercon,,,106
266457316,53.5152142,9.4593829,,,,Enercon,,,106
266457323,53.5144965,9.4672265,,,,Enercon,,,106
266457328,53.520264,9.4670361,,,,Enercon,,,106
266457337,53.5103264,9.4591868,,,,Enercon,,,106
266457342,53.5096109,9.4628856,,,,Enercon,,,106
266457347,53.5088949,9.4669747,,,,Enercon,,,106
266457354,53.5071651,9.4625766,,,,Enercon,,,106
266457357,53.5078614,9.4587443,,,,Enercon,,,106
