farm_id,angle_deg,n_turb,country,TI,expected_AEP_kWh,expected_AEP_noWake_kWh,expected_CF,expected_WakeLoss,precompute_time_s
114,60,34,China,0.07,1155956587.0533385,1262748366.5483484,0.3881132779523699,0.08457091081964273,7.96998640000038
114,70,34,China,0.07,1156780776.3205955,1262748366.5483484,0.3883900001076402,0.0839182160396765,7.850488899999618
114,80,34,China,0.07,1147924301.9535632,1262748366.5483484,0.3854164322970599,0.09093186547423564,7.89713969999957
114,90,34,China,0.07,1138159985.5608041,1262748366.5483484,0.3821380558557629,0.09866445626700719,7.853171200000361
114,100,34,China,0.07,1135038294.6974902,1262748366.5483484,0.38108994584256317,0.10113659635921486,7.821574999999939
114,110,34,China,0.07,1136375278.032191,1262748366.5483484,0.3815388389847539,0.10007780794964805,8.097370200000114
114,120,34,China,0.07,1133884312.8709304,1262748366.5483484,0.3807024955919052,0.10205046158931935,7.90090390000023
114,130,34,China,0.07,1137332607.7603493,1262748366.5483484,0.3818602631481162,0.09931967612107555,7.909382099999675
114,140,34,China,0.07,1139303195.36462,1262748366.5483484,0.3825218893918278,0.09775912165395144,7.879319700000451
114,150,34,China,0.07,1140144728.6344416,1262748366.5483484,0.38280443480877036,0.0970926917522269,7.860178499999165
114,160,34,China,0.07,1140391155.7760582,1262748366.5483484,0.3828871729035919,0.09689754032843992,7.828602699999465
114,170,34,China,0.07,1136770030.879624,1262748366.5483484,0.3816713775448643,0.09976519392622872,7.841749299999719
115,0,35,Vietnam,0.07,714649264.0385228,834217556.5076665,0.23308847489840928,0.14332986825367153,8.135076900000058
115,10,35,Vietnam,0.07,705260421.6428628,834217556.5076665,0.23002623015096635,0.15458453716158221,8.15726579999955
115,20,35,Vietnam,0.07,699513979.8100004,834217556.5076665,0.2281519829778214,0.16147295827911304,8.091935600000397
115,30,35,Vietnam,0.07,695858441.5045639,834217556.5076665,0.22695970042549377,0.16585495465034727,8.1105692000001
115,40,35,Vietnam,0.07,689967507.9155703,834217556.5076665,0.22503832613032299,0.17291658209158123,8.061996599999475
115,50,35,Vietnam,0.07,673470225.2923435,834217556.5076665,0.21965760772744405,0.19269233782164558,8.089758099999926
115,60,35,Vietnam,0.07,643837073.4922532,834217556.5076665,0.20999252233928675,0.22821442863467678,8.054599099999905
115,70,35,Vietnam,0.07,609701673.6640013,834217556.5076665,0.19885899336725418,0.26913349052922003,8.074985000000197
115,80,35,Vietnam,0.07,579027511.1554841,834217556.5076665,0.18885437415377823,0.30590347009777563,8.058093800000279
115,90,35,Vietnam,0.07,549255419.5066013,834217556.5076665,0.17914397244181388,0.3415921120073506,8.033669800000098
115,100,35,Vietnam,0.07,522965760.5646124,834217556.5076665,0.1705693935305324,0.37310626408543307,8.060244199999943
115,110,35,Vietnam,0.07,517205548.9294758,834217556.5076665,0.16869065522813953,0.380011191451444,8.096577100000104
115,120,35,Vietnam,0.07,543192087.8511139,834217556.5076665,0.1771663691621376,0.3488603978498,8.052402000000257
115,130,35,Vietnam,0.07,595585089.0802065,834217556.5076665,0.19425475834318542,0.2860554366974257,8.06598699999995
115,140,35,Vietnam,0.07,656184467.0149271,834217556.5076665,0.21401972179221368,0.21341326144950679,8.026688700000705
115,150,35,Vietnam,0.07,699206276.2255659,834217556.5076665,0.22805162303508347,0.16184181120247115,8.06803949999994
115,160,35,Vietnam,0.07,718852880.1296571,834217556.5076665,0.2344595173286553,0.13829087565714535,8.053750799999762
115,170,35,Vietnam,0.07,721183655.0430529,834217556.5076665,0.2352197178874928,0.13549691034772027,8.049595999999838
116,0,35,United Kingdom,0.06,1404884973.069293,1541675930.2945018,0.45821427693062394,0.08872873639473504,8.13922139999977
116,10,35,United Kingdom,0.06,1407212165.7096982,1541675930.2945018,0.45897330910296746,0.08721921510386256,8.212625500000286
116,20,35,United Kingdom,0.06,1408616936.7848208,1541675930.2945018,0.45943148623118746,0.08630801771956258,8.173628700000336
116,30,35,United Kingdom,0.06,1410641369.0489945,1541675930.2945018,0.4600917707270041,0.08499488035755744,8.154384200000095
116,40,35,United Kingdom,0.06,1409708390.7948678,1541675930.2945018,0.45978747253583424,0.08560005180493716,8.133897100000468
116,50,35,United Kingdom,0.06,1407966845.833779,1541675930.2945018,0.45921945395752745,0.08672969580265849,8.108774000000267
116,60,35,United Kingdom,0.06,1404372278.8144076,1541675930.2945018,0.45804705766940884,0.08906129283205809,8.082735599999978
116,70,35,United Kingdom,0.06,1398450666.2676263,1541675930.2945018,0.4561156771910066,0.09290231572825788,8.17837849999978
116,80,35,United Kingdom,0.06,1402712023.0335412,1541675930.2945018,0.4575055521961974,0.0901382090297114,8.089443900000333
116,90,35,United Kingdom,0.06,1403363379.252219,1541675930.2945018,0.45771799714684247,0.08971571023740468,8.1057823000001
116,100,35,United Kingdom,0.06,1403419115.6687753,1541675930.2945018,0.45773617601721306,0.08967955710336327,8.073443599999337
116,110,35,United Kingdom,0.06,1405034998.6327696,1541675930.2945018,0.45826320894741346,0.0886314231004632,8.07573499999944
116,120,35,United Kingdom,0.06,1402561267.045586,1541675930.2945018,0.4574563819457228,0.09023599610998727,8.142231900000297
116,130,35,United Kingdom,0.06,1406208237.2170687,1541675930.2945018,0.45864586993381234,0.08787040805103256,8.082098099999712
116,140,35,United Kingdom,0.06,1405780357.4037917,1541675930.2945018,0.4585063135694037,0.08814795004599338,8.856662099999994
116,150,35,United Kingdom,0.06,1404809110.5633585,1541675930.2945018,0.4581895337780034,0.08877794421101066,8.019895200000065
116,160,35,United Kingdom,0.06,1402201877.13056,1541675930.2945018,0.45733916409998693,0.090469112491948,7.96571589999985
116,170,35,United Kingdom,0.06,1402252688.9979498,1541675930.2945018,0.45735573678993796,0.09043615364087466,7.9101849999997285
111,0,36,China,0.09,960601802.227273,1096166718.7965417,0.30460483327856197,0.12367180488575913,8.166944999999942
111,10,36,China,0.09,961291824.1439521,1096166718.7965417,0.3048236377929833,0.12304231859973441,8.218035500000042
111,20,36,China,0.09,969573173.4174198,1096166718.7965417,0.3074496364210489,0.11548749219289041,8.163114300000416
111,30,36,China,0.09,979828341.5305346,1096166718.7965417,0.31070152889730296,0.10613201009581144,8.139089899999817
111,40,36,China,0.09,976346983.5774323,1096166718.7965417,0.309597597532164,0.10930794847580938,8.179855000000316
111,50,36,China,0.09,917951262.4977095,1096166718.7965417,0.2910804358503645,0.16258061227628876,8.164440200000172
111,60,36,China,0.09,779629573.5409107,1096166718.7965417,0.24721891601373375,0.2887673378764413,8.151663399999961
111,70,36,China,0.09,654313104.4647164,1096166718.7965417,0.20748132434827385,0.40308979168508874,8.168680400000085
111,80,36,China,0.09,704433591.9649457,1096166718.7965417,0.22337442667584528,0.3573663751273817,8.183574599999702
111,90,36,China,0.09,858959356.8499379,1096166718.7965417,0.27237422528219746,0.21639715736583276,8.164729099999931
111,100,36,China,0.09,949859995.1364211,1096166718.7965417,0.30119862859475555,0.13347123311748388,8.116655399999217
111,110,36,China,0.09,980900493.9207331,1096166718.7965417,0.3110415061899839,0.10515391764708652,8.169905800000379
111,120,36,China,0.09,982644160.7582579,1096166718.7965417,0.31159441931705284,0.1035632227211914,8.155754100000195
111,130,36,China,0.09,976935805.564829,1096166718.7965417,0.30978431175952215,0.1087707838481119,8.176788799999485
111,140,36,China,0.09,982280426.6905671,1096166718.7965417,0.31147908000081403,0.10389504639495707,8.150100899999416
111,150,36,China,0.09,991271525.4031494,1096166718.7965417,0.3143301386996288,0.09569273687542215,8.159517400000368
111,160,36,China,0.09,984632997.9082562,1096166718.7965417,0.31222507544021316,0.10174886627714444,8.285294999999678
111,170,36,China,0.09,969433511.3950312,1096166718.7965417,0.30740534988426915,0.11561490166445501,8.169371100000717
112,0,36,Vietnam,0.07,694385654.1972332,738345283.185765,0.22018824651104554,0.0595380372701206,8.198062299999947
112,10,36,Vietnam,0.07,701189813.3658266,738345283.185765,0.22234583122965074,0.05032262095536437,8.221035000000484
112,20,36,Vietnam,0.07,700809258.3030983,738345283.185765,0.22222515801087592,0.050838037077596904,8.172718500000883
112,30,36,Vietnam,0.07,688303135.2552501,738345283.185765,0.2182594924071696,0.06777607857748649,8.10195449999992
112,40,36,Vietnam,0.07,653891070.3103648,738345283.185765,0.20734749819582854,0.11438308715267002,8.151039100000162
112,50,36,Vietnam,0.07,585179152.253165,738345283.185765,0.18555909191183567,0.20744512685410352,8.2008866999995
112,60,36,Vietnam,0.07,478390287.9672184,738345283.185765,0.15169656518493735,0.35207781662382864,8.128840100000161
112,70,36,Vietnam,0.07,356922824.62986475,738345283.185765,0.11317948523270699,0.5165909056940989,8.114754399999583
112,80,36,Vietnam,0.07,277262474.6983012,738345283.185765,0.08791935397586922,0.624481281302446,8.272975899999437
112,90,36,Vietnam,0.07,286304365.42608744,738345283.185765,0.09078651871704954,0.6122351263750753,8.19024090000039
112,100,36,Vietnam,0.07,372740181.23482317,738345283.185765,0.11819513610946955,0.4951681960687178,8.119993700000123
112,110,36,Vietnam,0.07,479045328.29414445,738345283.185765,0.15190427711001536,0.35119064318093796,8.08735919999981
112,120,36,Vietnam,0.07,559042379.9786426,738345283.185765,0.17727117579231436,0.24284424549104958,8.142461100000219
112,130,36,Vietnam,0.07,606598997.4606018,738345283.185765,0.19235128027035825,0.17843451935754606,8.134107500000027
112,140,36,Vietnam,0.07,634521109.1487459,738345283.185765,0.20120532380414316,0.14061737293024373,8.100557100000515
112,150,36,Vietnam,0.07,653528773.9894184,738345283.185765,0.20723261478609156,0.11487377400230118,8.134592500000508
112,160,36,Vietnam,0.07,669393456.8221945,738345283.185765,0.21226327271124887,0.09338696668591372,8.14257390000057
112,170,36,Vietnam,0.07,683107735.9830134,738345283.185765,0.21661204210521734,0.07481262284823734,9.267376599998897
113,0,36,Netherlands,0.06,1294331761.7088683,1513513849.5999653,0.41042990921767764,0.14481670448475167,8.262037999999848
113,10,36,Netherlands,0.06,1295514767.9346583,1513513849.5999653,0.41080503803103063,0.14403507554484954,8.481986199999938
113,20,36,Netherlands,0.06,1295310727.303381,1513513849.5999653,0.41074033717129027,0.14416988807486456,8.67042790000005
113,30,36,Netherlands,0.06,1290688260.366573,1513513849.5999653,0.40927456252111016,0.1472240173370643,9.388283799999954
113,40,36,Netherlands,0.06,1294332066.5982015,1513513849.5999653,0.410430005897451,0.14481650304005836,8.777196800000183
113,50,36,Netherlands,0.06,1286312621.1195445,1513513849.5999653,0.40788705641791745,0.15011506405473068,8.801238500000181
113,60,36,Netherlands,0.06,1279247600.5095372,1513513849.5999653,0.40564675307887404,0.15478302306407482,8.573096000000078
113,70,36,Netherlands,0.06,1276684586.8163838,1513513849.5999653,0.4048340267682597,0.15647644244958678,8.953476900000169
113,80,36,Netherlands,0.06,1272539813.2660167,1513513849.5999653,0.4035197276972402,0.1592149529372593,8.864044599999943
113,90,36,Netherlands,0.06,1269426780.0154197,1513513849.5999653,0.40253259132909047,0.16127177802109965,8.720121600000311
113,100,36,Netherlands,0.06,1279317284.9411721,1513513849.5999653,0.40566884986719054,0.1547369815748256,8.720825200000036
113,110,36,Netherlands,0.06,1290645418.5148582,1513513849.5999653,0.40926097745904944,0.14725232355423318,8.735492599999816
113,120,36,Netherlands,0.06,1293891670.4844432,1513513849.5999653,0.41029035720587365,0.14510747897917828,8.673417299999983
113,130,36,Netherlands,0.06,1299553137.8367443,1513513849.5999653,0.41208559672651707,0.1413668674520373,8.668781700000181
113,140,36,Netherlands,0.06,1296440960.898532,1513513849.5999653,0.41109873189324325,0.14342312675817775,8.814787700000124
113,150,36,Netherlands,0.06,1298540841.087566,1513513849.5999653,0.4117645995330942,0.1420357062270812,9.097025699999904
113,160,36,Netherlands,0.06,1301256813.0039868,1513513849.5999653,0.41262582857812874,0.1402412251807804,8.658789399999932
113,170,36,Netherlands,0.06,1301211184.5264883,1513513849.5999653,0.4126113598828286,0.1402713725610046,8.697914999999739
106,0,37,China,0.07,1102840715.410833,1213228279.6678467,0.34025691577527856,0.0909866396184198,9.131380499999977
106,10,37,China,0.07,1101316772.3503413,1213228279.6678467,0.3397867371190736,0.09224274540331692,9.009453000000121
106,20,37,China,0.07,1099730016.8990011,1213228279.6678467,0.33929717910002505,0.09355062412485037,9.105411900000036
106,30,37,China,0.07,1095848844.4769926,1213228279.6678467,0.3380997298768952,0.09674966958649348,9.509165700000267
106,40,37,China,0.07,1088099567.8893268,1213228279.6678467,0.3357088633497861,0.10313698903620773,9.052971300000081
106,50,37,China,0.07,1086407292.1634219,1213228279.6678467,0.335186749402512,0.1045318425475092,9.083241000000271
106,60,37,China,0.07,1089257814.8540115,1213228279.6678467,0.3360662146285362,0.10218230723056945,9.17175559999987
106,70,37,China,0.07,1086200784.345612,1213228279.6678467,0.33512303601925586,0.1047020560359933,9.549934299999677
106,80,37,China,0.07,1079772877.1458356,1213228279.6678467,0.3331398485578908,0.11000024048116319,9.645842399999765
106,90,37,China,0.07,1065963177.8042035,1213228279.6678467,0.3288791737023953,0.12138284635432409,9.569618699999864
106,100,37,China,0.07,1049801621.0461377,1213228279.6678467,0.323892885673867,0.1347039640935928,9.204096099999788
106,110,37,China,0.07,1046914788.2519498,1213228279.6678467,0.3230022177748827,0.1370834279113817,8.944316599999638
106,120,37,China,0.07,1060776193.302726,1213228279.6678467,0.3272788452741966,0.12565820375276648,9.055711299999984
106,130,37,China,0.07,1072695479.1242174,1213228279.6678467,0.33095627518333254,0.11583376591098243,9.055917000000136
106,140,37,China,0.07,1080676675.2065842,1213228279.6678467,0.3334186953000692,0.10925528746952055,10.34722150000016
106,150,37,China,0.07,1093929912.9117944,1213228279.6678467,0.3375076863235204,0.09833134353636509,9.649290400000154
106,160,37,China,0.07,1101674883.8424263,1213228279.6678467,0.3398972244361429,0.09194757301236094,9.932391899999857
106,170,37,China,0.07,1103381162.977917,1213228279.6678467,0.3404236588232497,0.090541177230062,9.831833199999892
108,0,38,China,0.07,1124175150.0242107,1223360194.159631,0.3377118331002796,0.08107591256355534,9.604163999999855
108,10,38,China,0.07,1121711483.3480878,1223360194.159631,0.33697172655253776,0.08308976481073858,8.91877149999982
108,20,38,China,0.07,1114523939.8993862,1223360194.159631,0.33481252700654474,0.08896501192358011,8.926654599999893
108,30,38,China,0.07,1102607569.1920753,1223360194.159631,0.33123274729394236,0.09870570053205382,9.08670819999952
108,40,38,China,0.07,1094601062.5079615,1223360194.159631,0.32882752418528044,0.10525038518203436,9.616942500000732
108,50,38,China,0.07,1093140312.366633,1223360194.159631,0.3283887023451793,0.10644443264924985,10.314283599999726
108,60,38,China,0.07,1093732614.799683,1223360194.159631,0.3285666350635914,0.10596027235379654,9.884708800000226
108,70,38,China,0.07,1094391547.274128,1223360194.159631,0.3287645840165008,0.10542164728033851,10.4316374
108,80,38,China,0.07,1088004701.7049766,1223360194.159631,0.326845920964004,0.11064238733681775,9.37644199999977
108,90,38,China,0.07,1067019135.3544425,1223360194.159631,0.32054167728744365,0.12779642459478968,9.200847799999792
108,100,38,China,0.07,1034498935.0118737,1223360194.159631,0.31077233087355016,0.15437911095145015,9.218461700000262
108,110,38,China,0.07,1015178132.4105018,1223360194.159631,0.30496819647035023,0.1701723357871201,9.236022299999604
108,120,38,China,0.07,1043840779.4673134,1223360194.159631,0.3135787008733818,0.14674289350703926,9.79666829999951
108,130,38,China,0.07,1077324623.289255,1223360194.159631,0.32363753403306145,0.11937250498059,9.820048800000222
108,140,38,China,0.07,1099474390.040264,1223360194.159631,0.3302915134703989,0.10126682616518239,10.812712099999771
108,150,38,China,0.07,1113792732.5001576,1223360194.159631,0.33459286604787236,0.08956271601982206,10.432521400000041
108,160,38,China,0.07,1123351361.0937226,1223360194.159631,0.337464359857523,0.08174929472395331,10.277308200000334
108,170,38,China,0.07,1124747616.9250455,1223360194.159631,0.3378838070551086,0.08060796624360167,9.681096000000252
109,0,38,China,0.08,1141503046.545753,1289124363.170311,0.3429172814665204,0.11451285914845066,8.988894799999798
109,10,38,China,0.08,1145510185.481179,1289124363.170311,0.34412106028634315,0.11140443993777703,9.395540399999845
109,20,38,China,0.08,1149413892.6492646,1289124363.170311,0.3452937673183323,0.10837625485368997,9.539241500000571
109,30,38,China,0.08,1149958058.3184493,1289124363.170311,0.3454572393410386,0.10795413447125733,9.24173729999984
109,40,38,China,0.08,1148706575.4936666,1289124363.170311,0.3450812831932428,0.10892493516398868,9.4185994999998
109,50,38,China,0.08,1146780473.4534512,1289124363.170311,0.34450266566133475,0.11041905170948525,8.917255700000169
109,60,38,China,0.08,1145302304.446688,1289124363.170311,0.3440586110450276,0.11156569748625733,9.016182000000299
109,70,38,China,0.08,1142563356.0349805,1289124363.170311,0.343235807508706,0.11369035550216168,9.159772200000589
109,80,38,China,0.08,1136571320.3278975,1289124363.170311,0.34143574871662385,0.11833849952788386,9.865937599999597
109,90,38,China,0.08,1125003043.7660654,1289124363.170311,0.33796053946349,0.12731224705165467,9.505129999999554
109,100,38,China,0.08,1107999142.4061792,1289124363.170311,0.33285242201579524,0.14050251933699795,9.156716100000267
109,110,38,China,0.08,1094237378.5926096,1289124363.170311,0.3287182704255617,0.15117779955567723,9.805061099999875
109,120,38,China,0.08,1093415210.244574,1289124363.170311,0.32847128401963893,0.15181557227297632,9.560713799999576
109,130,38,China,0.08,1104139337.3279321,1289124363.170311,0.3316929035472038,0.14349664867666442,14.380058499999905
109,140,38,China,0.08,1116716625.288283,1289124363.170311,0.3354712284571867,0.1337401904793963,12.084957699999904
109,150,38,China,0.08,1122848405.8101575,1289124363.170311,0.3373132677872379,0.12898364355727107,12.01964549999957
109,160,38,China,0.08,1129760868.319486,1289124363.170311,0.3393898306655509,0.12362150573192679,13.220647000000099
109,170,38,China,0.08,1138496054.094723,1289124363.170311,0.3420139552074991,0.116845444379898,11.819757999999638
110,0,38,China,0.08,1040099223.9025879,1158121392.2295494,0.31245470557035204,0.10190828795567963,10.72522519999984
110,10,38,China,0.08,1042050017.2030327,1158121392.2295494,0.3130407405680824,0.10022384165019409,10.116472599999724
110,20,38,China,0.08,1046783559.6908088,1158121392.2295494,0.3144627372298753,0.09613658230110003,10.030875400000696
110,30,38,China,0.08,1054353812.9139119,1158121392.2295494,0.3167369060664239,0.08959991587399144,10.360939099999996
110,40,38,China,0.08,1059819238.4102058,1158121392.2295494,0.3183787666456999,0.08488069944904295,9.878664199999548
110,50,38,China,0.08,1062887110.852681,1158121392.2295494,0.31930038177501835,0.08223169178623732,11.742005699999936
110,60,38,China,0.08,1061829274.651142,1158121392.2295494,0.3189825987296149,0.08314509879921249,12.179455800000142
110,70,38,China,0.08,1042716985.4706771,1158121392.2295494,0.3132411035420203,0.0996479363330836,11.898940000000039
110,80,38,China,0.08,997346020.351243,1158121392.2295494,0.29961127744269495,0.13882428297848018,13.599341099999947
110,90,38,China,0.08,966555100.4098406,1158121392.2295494,0.2903614216564049,0.16541123677105757,13.053645199999664
110,100,38,China,0.08,966014925.3571873,1158121392.2295494,0.2901991484490469,0.16587766028786471,13.248336600000584
110,110,38,China,0.08,981945753.0103184,1158121392.2295494,0.2949849053744047,0.1521219108819566,13.217968900000415
110,120,38,China,0.08,1000032453.596489,1158121392.2295494,0.3004183049737109,0.13650463560535447,13.151560000000245
110,130,38,China,0.08,1023308048.1874789,1158121392.2295494,0.3074104927263515,0.11640691981566417,13.057730900000024
110,140,38,China,0.08,1040521202.4672626,1158121392.2295494,0.3125814715414752,0.10154392324615436,11.692239500000142
110,150,38,China,0.08,1044379092.8563727,1158121392.2295494,0.31374041482106846,0.09821276088701418,11.503734699999768
110,160,38,China,0.08,1043634676.8884274,1158121392.2295494,0.3135167858953459,0.09885553976403003,12.183599400000276
110,170,38,China,0.08,1040245290.203585,1158121392.2295494,0.31249858513686163,0.10178216447503488,12.634947000000466
93,0,39,United Kingdom,0.06,1647592371.438067,1750101250.8747582,0.4822597972831246,0.058573113632970644,13.304535700000088
93,10,39,United Kingdom,0.06,1645944780.7327363,1750101250.8747582,0.48177753797352074,0.059514539567331354,13.1014610000002
93,20,39,United Kingdom,0.06,1647755250.6273706,1750101250.8747582,0.48230747296199816,0.058480045195231846,12.933565299999827
93,30,39,United Kingdom,0.06,1650925348.0886102,1750101250.8747582,0.4832353787872059,0.05666866573381208,13.038754399999561
93,40,39,United Kingdom,0.06,1652413140.7673237,1750101250.8747582,0.4836708642920395,0.05581854767465984,12.897460500000307
93,50,39,United Kingdom,0.06,1649897659.3662906,1750101250.8747582,0.4829345683662014,0.057255882457305035,13.064894699999968
93,60,39,United Kingdom,0.06,1647686260.3943987,1750101250.8747582,0.4822872791225848,0.05851946590471218,12.978224599999521
93,70,39,United Kingdom,0.06,1643393548.186,1750101250.8747582,0.48103077748097417,0.060972302394174116,12.918082899999717
93,80,39,United Kingdom,0.06,1641292057.0391169,1750101250.8747582,0.4804156588921429,0.062173085003656196,12.992780200000198
93,90,39,United Kingdom,0.06,1643305467.5968254,1750101250.8747582,0.48100499578410766,0.061022631247508015,13.611791999999696
93,100,39,United Kingdom,0.06,1648199959.131601,1750101250.8747582,0.48243764170811415,0.05822594075184137,11.689778199999637
93,110,39,United Kingdom,0.06,1648957597.4241693,1750101250.8747582,0.48265940680955666,0.05779302963187645,11.721898199999487
93,120,39,United Kingdom,0.06,1648592301.9978569,1750101250.8747582,0.4825524827297321,0.05800175779896385,11.85555900000054
93,130,39,United Kingdom,0.06,1649551893.410971,1750101250.8747582,0.4828333606752637,0.05745345157231871,11.777968899999905
93,140,39,United Kingdom,0.06,1651705088.1493459,1750101250.8747582,0.4834636132037659,0.05622312576271272,12.29626399999961
93,150,39,United Kingdom,0.06,1651216738.2941844,1750101250.8747582,0.48332067038232773,0.05650216667815537,12.783040000000256
93,160,39,United Kingdom,0.06,1650412265.7251527,1750101250.8747582,0.4830851966178295,0.056961838693491404,11.791955199999393
93,170,39,United Kingdom,0.06,1650630781.3037095,1750101250.8747582,0.4831491573889795,0.05683697987263887,11.913114599999972
104,0,39,China,0.08,1324974498.2735722,1508299714.1270206,0.3878276836065953,0.12154428866914826,12.059417899999971
104,10,39,China,0.08,1325254096.6908858,1508299714.1270206,0.3879095236772292,0.12135891542091728,11.74503199999981
104,20,39,China,0.08,1325513166.684903,1508299714.1270206,0.3879853549598709,0.12118715248044158,12.167011500000626
104,30,39,China,0.08,1326866411.4990659,1508299714.1270206,0.38838145752811903,0.12028995360047878,10.84453080000003
104,40,39,China,0.08,1329262128.786337,1508299714.1270206,0.3890826978065616,0.11870159734420406,11.288583300000028
104,50,39,China,0.08,1332379996.4588797,1508299714.1270206,0.38999531567113915,0.11663445668022311,11.393710999999712
104,60,39,China,0.08,1333466264.501758,1508299714.1270206,0.39031327259740023,0.1159142629198556,11.992532799999935
104,70,39,China,0.08,1333785940.8946507,1508299714.1270206,0.39040684372282247,0.11570231804583722,12.352630399999725
104,80,39,China,0.08,1333223946.5652497,1508299714.1270206,0.39024234473868685,0.11607491927630705,12.08703179999975
104,90,39,China,0.08,1330633546.8220043,1508299714.1270206,0.38948411978164277,0.11779234965104173,11.853988699999718
104,100,39,China,0.08,1326358692.4884763,1508299714.1270206,0.3882328452430852,0.12062657039211125,11.89863029999924
104,110,39,China,0.08,1316998626.6230536,1508299714.1270206,0.3854930999364985,0.12683227724052776,11.96237850000034
104,120,39,China,0.08,1307070105.6045887,1508299714.1270206,0.3825869645254036,0.13341486883387782,11.850196200000028
104,130,39,China,0.08,1301770867.6810384,1508299714.1270206,0.3810358469971427,0.13692825405427977,12.182284299999992
104,140,39,China,0.08,1302467818.1883776,1508299714.1270206,0.38123984843354924,0.13646617712035777,11.732739600000059
104,150,39,China,0.08,1309316970.5886931,1508299714.1270206,0.38324463487551025,0.1319252013871099,11.923699699999815
104,160,39,China,0.08,1317436121.1078265,1508299714.1270206,0.3856211570974788,0.12654221918331587,11.993401099999573
104,170,39,China,0.08,1322622155.7314634,1508299714.1270206,0.38713913936642763,0.1231038875473263,11.900855900000352
107,0,39,Vietnam,0.07,665692544.2934431,764341657.493807,0.19485205019712068,0.12906415898333157,12.089081699999952
107,10,39,Vietnam,0.07,681810722.6482835,764341657.493807,0.19956993403825182,0.10797649720693417,12.07906550000007
107,20,39,Vietnam,0.07,695072103.7445427,764341657.493807,0.20345161683191157,0.0906264274230343,12.24175219999961
107,30,39,Vietnam,0.07,697633736.7401453,764341657.493807,0.2042014215958744,0.08727500339624251,12.761735800000679
107,40,39,Vietnam,0.07,680913249.1620384,764341657.493807,0.19930723836846928,0.1091506756354497,10.804294999999911
107,50,39,Vietnam,0.07,631080054.0446467,764341657.493807,0.18472077451254149,0.1743482147579271,11.611994500000037
107,60,39,Vietnam,0.07,537345902.0384786,764341657.493807,0.15728424717201692,0.29698205407202677,12.032785899999908
107,70,39,Vietnam,0.07,414464776.3373459,764341657.493807,0.12131623239004388,0.4577493294080938,10.499287200000254
107,80,39,Vietnam,0.07,315953502.82635283,764341657.493807,0.09248141401075777,0.5866331505961222,10.425413099999787
107,90,39,Vietnam,0.07,308583001.94912964,764341657.493807,0.09032402586030021,0.5962760907721035,11.50936030000048
107,100,39,Vietnam,0.07,399952279.6946209,764341657.493807,0.11706834085429718,0.4767362529918612,11.740634499999942
107,110,39,Vietnam,0.07,522743147.71930236,764341657.493807,0.15300993669339139,0.3160870631684263,11.99668820000079
107,120,39,Vietnam,0.07,614376361.4321901,764341657.493807,0.17983150726852537,0.19620191388408265,11.568200100000468
107,130,39,Vietnam,0.07,660310856.9711226,764341657.493807,0.19327679925392888,0.13610510365716558,11.939141000000745
107,140,39,Vietnam,0.07,671886620.0466899,764341657.493807,0.19666509192327886,0.12096035397346663,12.307199400000172
107,150,39,Vietnam,0.07,665970956.1536735,764341657.493807,0.19493354295564733,0.12869990844497503,10.423206899999968
107,160,39,Vietnam,0.07,657684430.670582,764341657.493807,0.19250802911561352,0.13954129776590005,11.336967100000038
107,170,39,Vietnam,0.07,656783772.9835372,764341657.493807,0.19224440141187718,0.14071964213351965,13.581848900000296
105,0,40,China,0.08,1024110658.6151942,1240161228.1085632,0.2922690235773956,0.1742116787692834,13.396476800000528
105,10,40,China,0.08,1018893860.058807,1240161228.1085632,0.29078021120399744,0.17841822743259195,12.992157499999848
105,20,40,China,0.08,1018412886.3734992,1240161228.1085632,0.29064294702440047,0.17880605900997598,13.143164500000239
105,30,40,China,0.08,1020430780.6090968,1240161228.1085632,0.29121883008250476,0.17717893651181885,13.319198000000142
105,40,40,China,0.08,1021114702.6164261,1240161228.1085632,0.2914140133037746,0.17662745821058828,13.52430639999966
105,50,40,China,0.08,1018128128.4929084,1240161228.1085632,0.290561680505967,0.17903567260709277,14.287599299999783
105,60,40,China,0.08,1001998167.7143711,1240161228.1085632,0.2859583811970237,0.19204201437374996,13.792519099999481
105,70,40,China,0.08,951655564.6201247,1240161228.1085632,0.2715911999486657,0.2326356097492695,13.75076850000005
105,80,40,China,0.08,892489436.4150119,1240161228.1085632,0.25470588938784583,0.2803440260939332,13.52312989999973
105,90,40,China,0.08,888076140.0462515,1240161228.1085632,0.253446386999501,0.2839026733639267,13.677783099999942
105,100,40,China,0.08,934584945.7140363,1240161228.1085632,0.2667194479777501,0.24640044815832352,13.067742899999757
105,110,40,China,0.08,987567478.2579689,1240161228.1085632,0.28184003374942035,0.20367815419922347,12.977994200000467
105,120,40,China,0.08,1026192977.0207633,1240161228.1085632,0.29286329252875665,0.17253260804978918,12.908963899999435
105,130,40,China,0.08,1045700337.6722089,1240161228.1085632,0.2984304616644432,0.15680291080615144,13.025105300000178
105,140,40,China,0.08,1048166940.1342098,1240161228.1085632,0.2991344007232334,0.15481397387916593,13.051031099999818
105,150,40,China,0.08,1042860504.2090404,1240161228.1085632,0.2976200069089727,0.15909280134522247,13.918594999999186
105,160,40,China,0.08,1035991268.1947834,1240161228.1085632,0.2956596085030775,0.16463178761455907,13.4612216000005
