farm_id,n_turbines,centroid_lat,centroid_lon,hub_height,rotor_diam,capacity_kw,hub_height_imputed,rotor_diam_imputed,capacity_imputed,pc1_angle,explained_var_ratio,grid_dist_km,spring_dir,autumn_dir,spring_conc,autumn_conc,budget,theta_econ,theta_eco,aep_cost_pct,risk_reduction,risk_reduction_abs
536.0,17.0,49.9234,8.2361,108.0,82.0,2000.0,False,False,False,76.34,0.9709,8.560244664316963,50.0,230.2,0.909,0.7541,0.01,0,90,0.7708,30.04,0.176764
536.0,17.0,49.9234,8.2361,108.0,82.0,2000.0,False,False,False,76.34,0.9709,8.560244664316963,50.0,230.2,0.909,0.7541,0.02,0,60,1.6485,94.97,0.558764
536.0,17.0,49.9234,8.2361,108.0,82.0,2000.0,False,False,False,76.34,0.9709,8.560244664316963,50.0,230.2,0.909,0.7541,0.05,0,50,2.1206,100.0,0.588376
910.0,17.0,55.211,11.5575,43.5,43.0,600.0,False,False,False,141.92,0.9183,117.55849019810813,54.3,235.9,0.8652,0.6153,0.005,40,50,0.0404,88.52,0.059169
910.0,17.0,55.211,11.5575,43.5,43.0,600.0,False,False,False,141.92,0.9183,117.55849019810813,54.3,235.9,0.8652,0.6153,0.01,40,50,0.0404,88.52,0.059169
910.0,17.0,55.211,11.5575,43.5,43.0,600.0,False,False,False,141.92,0.9183,117.55849019810813,54.3,235.9,0.8652,0.6153,0.02,40,50,0.0404,88.52,0.059169
910.0,17.0,55.211,11.5575,43.5,43.0,600.0,False,False,False,141.92,0.9183,117.55849019810813,54.3,235.9,0.8652,0.6153,0.05,40,50,0.0404,88.52,0.059169
332.0,17.0,49.5629,7.2702,105.0,90.0,2300.0,False,False,False,124.86,0.8027,7.129106067622925,49.7,231.1,0.9159,0.7657,0.005,0,20,0.4291,56.94,0.3374
332.0,17.0,49.5629,7.2702,105.0,90.0,2300.0,False,False,False,124.86,0.8027,7.129106067622925,49.7,231.1,0.9159,0.7657,0.01,0,30,0.8525,79.6,0.471688
332.0,17.0,49.5629,7.2702,105.0,90.0,2300.0,False,False,False,124.86,0.8027,7.129106067622925,49.7,231.1,0.9159,0.7657,0.02,0,50,1.9457,99.97,0.592408
332.0,17.0,49.5629,7.2702,105.0,90.0,2300.0,False,False,False,124.86,0.8027,7.129106067622925,49.7,231.1,0.9159,0.7657,0.05,0,50,1.9457,99.97,0.592408
1592.0,17.0,55.1046,9.2128,46.0,43.0,600.0,False,False,False,16.21,0.9324,11.910113456940184,66.3,249.3,0.8791,0.4501,0.005,10,50,0.4382,87.42,0.61904
1592.0,17.0,55.1046,9.2128,46.0,43.0,600.0,False,False,False,16.21,0.9324,11.910113456940184,66.3,249.3,0.8791,0.4501,0.01,10,70,0.8171,99.6,0.705325
1592.0,17.0,55.1046,9.2128,46.0,43.0,600.0,False,False,False,16.21,0.9324,11.910113456940184,66.3,249.3,0.8791,0.4501,0.02,10,70,0.8171,99.6,0.705325
1592.0,17.0,55.1046,9.2128,46.0,43.0,600.0,False,False,False,16.21,0.9324,11.910113456940184,66.3,249.3,0.8791,0.4501,0.05,10,70,0.8171,99.6,0.705325
3325.0,17.0,52.9567,17.0099,70.0,70.0,2000.0,True,True,False,145.59,0.9016,72.21590215865878,46.9,228.2,0.8631,0.7772,0.005,0,50,0.334,99.63,0.541838
3325.0,17.0,52.9567,17.0099,70.0,70.0,2000.0,True,True,False,145.59,0.9016,72.21590215865878,46.9,228.2,0.8631,0.7772,0.01,0,50,0.334,99.63,0.541838
3325.0,17.0,52.9567,17.0099,70.0,70.0,2000.0,True,True,False,145.59,0.9016,72.21590215865878,46.9,228.2,0.8631,0.7772,0.02,0,50,0.334,99.63,0.541838
3325.0,17.0,52.9567,17.0099,70.0,70.0,2000.0,True,True,False,145.59,0.9016,72.21590215865878,46.9,228.2,0.8631,0.7772,0.05,0,50,0.334,99.63,0.541838
3333.0,17.0,54.115,15.4179,68.3,90.0,3000.0,False,False,False,38.13,0.6899,50.304216681293866,49.1,230.2,0.855,0.7351,0.005,90,50,0.1823,99.97,0.419789
3333.0,17.0,54.115,15.4179,68.3,90.0,3000.0,False,False,False,38.13,0.6899,50.304216681293866,49.1,230.2,0.855,0.7351,0.01,90,50,0.1823,99.97,0.419789
3333.0,17.0,54.115,15.4179,68.3,90.0,3000.0,False,False,False,38.13,0.6899,50.304216681293866,49.1,230.2,0.855,0.7351,0.02,90,50,0.1823,99.97,0.419789
3333.0,17.0,54.115,15.4179,68.3,90.0,3000.0,False,False,False,38.13,0.6899,50.304216681293866,49.1,230.2,0.855,0.7351,0.05,90,50,0.1823,99.97,0.419789
3353.0,17.0,51.582,1.4889,90.0,120.0,3600.0,False,False,False,174.83,0.9903,94.21222860354037,56.4,248.8,0.8414,0.6011,0.005,20,30,0.05,36.8,0.162384
3353.0,17.0,51.582,1.4889,90.0,120.0,3600.0,False,False,False,174.83,0.9903,94.21222860354037,56.4,248.8,0.8414,0.6011,0.01,20,60,0.7034,97.27,0.429261
3353.0,17.0,51.582,1.4889,90.0,120.0,3600.0,False,False,False,174.83,0.9903,94.21222860354037,56.4,248.8,0.8414,0.6011,0.02,20,60,0.7034,97.27,0.429261
3353.0,17.0,51.582,1.4889,90.0,120.0,3600.0,False,False,False,174.83,0.9903,94.21222860354037,56.4,248.8,0.8414,0.6011,0.05,20,60,0.7034,97.27,0.429261
334.0,17.0,53.6933,9.3692,53.0,42.0,1500.0,False,False,False,147.82,0.8747,10.580319342445591,62.0,239.5,0.8762,0.5356,0.005,160,20,0.465,55.77,0.544011
334.0,17.0,53.6933,9.3692,53.0,42.0,1500.0,False,False,False,147.82,0.8747,10.580319342445591,62.0,239.5,0.8762,0.5356,0.01,160,60,0.6801,99.92,0.974595
334.0,17.0,53.6933,9.3692,53.0,42.0,1500.0,False,False,False,147.82,0.8747,10.580319342445591,62.0,239.5,0.8762,0.5356,0.02,160,60,0.6801,99.92,0.974595
334.0,17.0,53.6933,9.3692,53.0,42.0,1500.0,False,False,False,147.82,0.8747,10.580319342445591,62.0,239.5,0.8762,0.5356,0.05,160,60,0.6801,99.92,0.974595
282.0,17.0,49.9197,9.6753,64.5,85.0,2000.0,False,False,False,32.71,0.8758,10.385263910797537,49.2,228.8,0.899,0.7787,0.005,10,40,0.0066,93.8,0.371731
282.0,17.0,49.9197,9.6753,64.5,85.0,2000.0,False,False,False,32.71,0.8758,10.385263910797537,49.2,228.8,0.899,0.7787,0.01,10,50,0.5633,99.92,0.395983
282.0,17.0,49.9197,9.6753,64.5,85.0,2000.0,False,False,False,32.71,0.8758,10.385263910797537,49.2,228.8,0.899,0.7787,0.02,10,50,0.5633,99.92,0.395983
282.0,17.0,49.9197,9.6753,64.5,85.0,2000.0,False,False,False,32.71,0.8758,10.385263910797537,49.2,228.8,0.899,0.7787,0.05,10,50,0.5633,99.92,0.395983
1392.0,17.0,53.923,11.5569,85.0,77.0,2000.0,False,False,True,27.78,0.6252,9.462190075835375,57.0,235.4,0.8729,0.5979,0.005,0,20,0.2295,49.29,0.341512
1392.0,17.0,53.923,11.5569,85.0,77.0,2000.0,False,False,True,27.78,0.6252,9.462190075835375,57.0,235.4,0.8729,0.5979,0.01,0,50,0.897,98.21,0.680459
1392.0,17.0,53.923,11.5569,85.0,77.0,2000.0,False,False,True,27.78,0.6252,9.462190075835375,57.0,235.4,0.8729,0.5979,0.02,0,60,1.1548,99.39,0.688634
1392.0,17.0,53.923,11.5569,85.0,77.0,2000.0,False,False,True,27.78,0.6252,9.462190075835375,57.0,235.4,0.8729,0.5979,0.05,0,60,1.1548,99.39,0.688634
3974.0,17.0,48.4765,5.2486,84.0,129.0,2000.0,False,False,False,174.91,0.7962,2.6104118642827885,50.4,233.3,0.9054,0.7705,0.005,0,20,0.4419,55.07,0.339366
3974.0,17.0,48.4765,5.2486,84.0,129.0,2000.0,False,False,False,174.91,0.7962,2.6104118642827885,50.4,233.3,0.9054,0.7705,0.01,0,30,0.7008,77.68,0.478717
3974.0,17.0,48.4765,5.2486,84.0,129.0,2000.0,False,False,False,174.91,0.7962,2.6104118642827885,50.4,233.3,0.9054,0.7705,0.02,0,50,1.4171,99.75,0.614739
3974.0,17.0,48.4765,5.2486,84.0,129.0,2000.0,False,False,False,174.91,0.7962,2.6104118642827885,50.4,233.3,0.9054,0.7705,0.05,0,50,1.4171,99.75,0.614739
4007.0,17.0,51.1482,17.6297,119.0,112.0,3000.0,False,False,False,146.97,0.9049,134.59069974569132,45.0,226.3,0.8854,0.8087,0.005,20,50,0.0268,96.81,0.1811
4007.0,17.0,51.1482,17.6297,119.0,112.0,3000.0,False,False,False,146.97,0.9049,134.59069974569132,45.0,226.3,0.8854,0.8087,0.01,20,50,0.0268,96.81,0.1811
4007.0,17.0,51.1482,17.6297,119.0,112.0,3000.0,False,False,False,146.97,0.9049,134.59069974569132,45.0,226.3,0.8854,0.8087,0.02,20,50,0.0268,96.81,0.1811
4007.0,17.0,51.1482,17.6297,119.0,112.0,3000.0,False,False,False,146.97,0.9049,134.59069974569132,45.0,226.3,0.8854,0.8087,0.05,20,50,0.0268,96.81,0.1811
1313.0,17.0,52.7559,13.9376,80.0,90.0,2000.0,False,False,False,120.66,0.5118,4.500112815883333,50.4,227.5,0.8521,0.7393,0.005,0,40,0.3315,95.55,0.545047
1313.0,17.0,52.7559,13.9376,80.0,90.0,2000.0,False,False,False,120.66,0.5118,4.500112815883333,50.4,227.5,0.8521,0.7393,0.01,0,50,0.5226,99.84,0.5695
1313.0,17.0,52.7559,13.9376,80.0,90.0,2000.0,False,False,False,120.66,0.5118,4.500112815883333,50.4,227.5,0.8521,0.7393,0.02,0,50,0.5226,99.84,0.5695
1313.0,17.0,52.7559,13.9376,80.0,90.0,2000.0,False,False,False,120.66,0.5118,4.500112815883333,50.4,227.5,0.8521,0.7393,0.05,0,50,0.5226,99.84,0.5695
1357.0,17.0,52.5897,7.3454,98.0,70.0,1800.0,False,False,False,106.4,0.8621,12.06099157624919,56.3,238.8,0.8776,0.5722,0.005,160,10,0.3558,43.24,0.411327
1357.0,17.0,52.5897,7.3454,98.0,70.0,1800.0,False,False,False,106.4,0.8621,12.06099157624919,56.3,238.8,0.8776,0.5722,0.01,160,10,0.3558,43.24,0.411327
1357.0,17.0,52.5897,7.3454,98.0,70.0,1800.0,False,False,False,106.4,0.8621,12.06099157624919,56.3,238.8,0.8776,0.5722,0.02,160,60,1.839,99.72,0.948462
1357.0,17.0,52.5897,7.3454,98.0,70.0,1800.0,False,False,False,106.4,0.8621,12.06099157624919,56.3,238.8,0.8776,0.5722,0.05,160,60,1.839,99.72,0.948462
2478.0,17.0,56.7361,8.9677,32.0,27.0,2000.0,False,False,True,26.65,0.959,192.72087979501163,66.9,250.5,0.8779,0.4405,0.005,0,50,0.2783,88.7,0.763022
2478.0,17.0,56.7361,8.9677,32.0,27.0,2000.0,False,False,True,26.65,0.959,192.72087979501163,66.9,250.5,0.8779,0.4405,0.01,0,70,0.5018,99.77,0.858299
2478.0,17.0,56.7361,8.9677,32.0,27.0,2000.0,False,False,True,26.65,0.959,192.72087979501163,66.9,250.5,0.8779,0.4405,0.02,0,70,0.5018,99.77,0.858299
2478.0,17.0,56.7361,8.9677,32.0,27.0,2000.0,False,False,True,26.65,0.959,192.72087979501163,66.9,250.5,0.8779,0.4405,0.05,0,70,0.5018,99.77,0.858299
2527.0,17.0,54.7746,10.7081,74.9,52.0,900.0,False,False,False,89.22,0.7599,50.59626441464987,64.1,244.6,0.8797,0.4931,0.005,0,60,0.1414,99.31,0.806064
2527.0,17.0,54.7746,10.7081,74.9,52.0,900.0,False,False,False,89.22,0.7599,50.59626441464987,64.1,244.6,0.8797,0.4931,0.01,0,60,0.1414,99.31,0.806064
2527.0,17.0,54.7746,10.7081,74.9,52.0,900.0,False,False,False,89.22,0.7599,50.59626441464987,64.1,244.6,0.8797,0.4931,0.02,0,60,0.1414,99.31,0.806064
2527.0,17.0,54.7746,10.7081,74.9,52.0,900.0,False,False,False,89.22,0.7599,50.59626441464987,64.1,244.6,0.8797,0.4931,0.05,0,60,0.1414,99.31,0.806064
746.0,17.0,49.7492,6.775,138.0,82.0,2300.0,False,False,False,140.71,0.803,1.785944621461422,51.0,232.3,0.9124,0.7464,0.005,140,120,0.2804,13.47,0.134537
746.0,17.0,49.7492,6.775,138.0,82.0,2300.0,False,False,False,140.71,0.803,1.785944621461422,51.0,232.3,0.9124,0.7464,0.01,140,110,0.76,27.37,0.273492
746.0,17.0,49.7492,6.775,138.0,82.0,2300.0,False,False,False,140.71,0.803,1.785944621461422,51.0,232.3,0.9124,0.7464,0.02,140,50,1.414,99.91,0.998216
746.0,17.0,49.7492,6.775,138.0,82.0,2300.0,False,False,False,140.71,0.803,1.785944621461422,51.0,232.3,0.9124,0.7464,0.05,140,50,1.414,99.91,0.998216
3575.0,17.0,50.2534,9.2378,140.0,112.0,3000.0,False,False,False,165.25,0.6862,0.9487552694751465,50.0,229.1,0.8996,0.7547,0.005,30,40,0.019,75.27,0.08465
3575.0,17.0,50.2534,9.2378,140.0,112.0,3000.0,False,False,False,165.25,0.6862,0.9487552694751465,50.0,229.1,0.8996,0.7547,0.01,30,50,0.749,99.9,0.112346
3575.0,17.0,50.2534,9.2378,140.0,112.0,3000.0,False,False,False,165.25,0.6862,0.9487552694751465,50.0,229.1,0.8996,0.7547,0.02,30,50,0.749,99.9,0.112346
3575.0,17.0,50.2534,9.2378,140.0,112.0,3000.0,False,False,False,165.25,0.6862,0.9487552694751465,50.0,229.1,0.8996,0.7547,0.05,30,50,0.749,99.9,0.112346
243.0,17.0,54.0128,13.1218,35.7,47.0,660.0,False,False,False,147.49,0.9501,8.805738371862718,52.6,232.9,0.8607,0.6624,0.005,20,60,0.488,94.52,0.276328
243.0,17.0,54.0128,13.1218,35.7,47.0,660.0,False,False,False,147.49,0.9501,8.805738371862718,52.6,232.9,0.8607,0.6624,0.01,20,50,0.5188,99.22,0.29007
243.0,17.0,54.0128,13.1218,35.7,47.0,660.0,False,False,False,147.49,0.9501,8.805738371862718,52.6,232.9,0.8607,0.6624,0.02,20,50,0.5188,99.22,0.29007
243.0,17.0,54.0128,13.1218,35.7,47.0,660.0,False,False,False,147.49,0.9501,8.805738371862718,52.6,232.9,0.8607,0.6624,0.05,20,50,0.5188,99.22,0.29007
388.0,17.0,51.1918,12.9944,67.0,65.0,725.0,False,False,False,147.05,0.8819,6.472544295637099,48.6,227.4,0.8692,0.7618,0.005,30,40,0.2196,79.51,0.076321
388.0,17.0,51.1918,12.9944,67.0,65.0,725.0,False,False,False,147.05,0.8819,6.472544295637099,48.6,227.4,0.8692,0.7618,0.01,30,50,0.7018,98.67,0.094706
388.0,17.0,51.1918,12.9944,67.0,65.0,725.0,False,False,False,147.05,0.8819,6.472544295637099,48.6,227.4,0.8692,0.7618,0.02,30,50,0.7018,98.67,0.094706
388.0,17.0,51.1918,12.9944,67.0,65.0,725.0,False,False,False,147.05,0.8819,6.472544295637099,48.6,227.4,0.8692,0.7618,0.05,30,50,0.7018,98.67,0.094706
720.0,17.0,51.2624,7.9987,65.0,40.3,5560.0,False,False,False,40.94,0.7828,1.3795217690485289,52.6,233.1,0.8943,0.6652,0.005,20,50,0.1325,99.17,0.291239
720.0,17.0,51.2624,7.9987,65.0,40.3,5560.0,False,False,False,40.94,0.7828,1.3795217690485289,52.6,233.1,0.8943,0.6652,0.01,20,50,0.1325,99.17,0.291239
720.0,17.0,51.2624,7.9987,65.0,40.3,5560.0,False,False,False,40.94,0.7828,1.3795217690485289,52.6,233.1,0.8943,0.6652,0.02,20,50,0.1325,99.17,0.291239
720.0,17.0,51.2624,7.9987,65.0,40.3,5560.0,False,False,False,40.94,0.7828,1.3795217690485289,52.6,233.1,0.8943,0.6652,0.05,20,50,0.1325,99.17,0.291239
2979.0,17.0,52.1734,11.8858,138.0,82.0,2000.0,False,False,False,88.14,0.7517,11.77649397781842,52.8,227.5,0.8558,0.7018,0.005,0,30,0.2331,79.23,0.470262
2979.0,17.0,52.1734,11.8858,138.0,82.0,2000.0,False,False,False,88.14,0.7517,11.77649397781842,52.8,227.5,0.8558,0.7018,0.01,0,50,0.8545,99.63,0.591343
2979.0,17.0,52.1734,11.8858,138.0,82.0,2000.0,False,False,False,88.14,0.7517,11.77649397781842,52.8,227.5,0.8558,0.7018,0.02,0,50,0.8545,99.63,0.591343
2979.0,17.0,52.1734,11.8858,138.0,82.0,2000.0,False,False,False,88.14,0.7517,11.77649397781842,52.8,227.5,0.8558,0.7018,0.05,0,50,0.8545,99.63,0.591343
251.0,17.0,52.59,8.5788,100.0,80.0,2000.0,False,False,False,143.93,0.8782,11.463452668310568,55.9,235.5,0.8781,0.597,0.005,160,0,0.2247,27.28,0.256246
251.0,17.0,52.59,8.5788,100.0,80.0,2000.0,False,False,False,143.93,0.8782,11.463452668310568,55.9,235.5,0.8781,0.597,0.01,160,10,0.9255,45.4,0.426418
251.0,17.0,52.59,8.5788,100.0,80.0,2000.0,False,False,False,143.93,0.8782,11.463452668310568,55.9,235.5,0.8781,0.597,0.02,160,20,1.8274,63.68,0.598145
251.0,17.0,52.59,8.5788,100.0,80.0,2000.0,False,False,False,143.93,0.8782,11.463452668310568,55.9,235.5,0.8781,0.597,0.05,160,60,4.714,99.41,0.933765
1121.0,17.0,51.3642,4.2902,120.0,117.0,2800.0,False,False,False,72.89,0.7044,12.996649051136576,53.7,241.5,0.8632,0.6164,0.005,30,60,0.2593,96.49,0.200678
1121.0,17.0,51.3642,4.2902,120.0,117.0,2800.0,False,False,False,72.89,0.7044,12.996649051136576,53.7,241.5,0.8632,0.6164,0.01,30,60,0.2593,96.49,0.200678
1121.0,17.0,51.3642,4.2902,120.0,117.0,2800.0,False,False,False,72.89,0.7044,12.996649051136576,53.7,241.5,0.8632,0.6164,0.02,30,60,0.2593,96.49,0.200678
1121.0,17.0,51.3642,4.2902,120.0,117.0,2800.0,False,False,False,72.89,0.7044,12.996649051136576,53.7,241.5,0.8632,0.6164,0.05,30,60,0.2593,96.49,0.200678
3799.0,17.0,51.2438,13.1468,89.0,113.0,3000.0,False,False,False,177.43,0.6466,7.395351668006562,48.1,227.1,0.8705,0.7678,0.005,0,20,0.4689,60.59,0.330718
3799.0,17.0,51.2438,13.1468,89.0,113.0,3000.0,False,False,False,177.43,0.6466,7.395351668006562,48.1,227.1,0.8705,0.7678,0.01,0,40,0.9567,96.76,0.528145
3799.0,17.0,51.2438,13.1468,89.0,113.0,3000.0,False,False,False,177.43,0.6466,7.395351668006562,48.1,227.1,0.8705,0.7678,0.02,0,50,1.6341,99.67,0.54407
3799.0,17.0,51.2438,13.1468,89.0,113.0,3000.0,False,False,False,177.43,0.6466,7.395351668006562,48.1,227.1,0.8705,0.7678,0.05,0,50,1.6341,99.67,0.54407
277.0,17.0,51.0835,13.3591,80.0,80.0,1650.0,False,False,False,65.72,0.9154,12.10368571998526,47.6,227.4,0.8734,0.7768,0.005,0,10,0.2611,31.82,0.172989
277.0,17.0,51.0835,13.3591,80.0,80.0,1650.0,False,False,False,65.72,0.9154,12.10368571998526,47.6,227.4,0.8734,0.7768,0.01,0,30,0.9511,83.36,0.453194
277.0,17.0,51.0835,13.3591,80.0,80.0,1650.0,False,False,False,65.72,0.9154,12.10368571998526,47.6,227.4,0.8734,0.7768,0.02,0,50,1.2711,99.65,0.541783
277.0,17.0,51.0835,13.3591,80.0,80.0,1650.0,False,False,False,65.72,0.9154,12.10368571998526,47.6,227.4,0.8734,0.7768,0.05,0,50,1.2711,99.65,0.541783
2195.0,17.0,49.5867,2.0463,80.0,92.0,2300.0,False,False,False,19.46,0.8201,10.174899064917392,55.7,243.6,0.8528,0.6528,0.005,50,60,0.1069,83.45,0.024667
2195.0,17.0,49.5867,2.0463,80.0,92.0,2300.0,False,False,False,19.46,0.8201,10.174899064917392,55.7,243.6,0.8528,0.6528,0.01,50,60,0.1069,83.45,0.024667
2195.0,17.0,49.5867,2.0463,80.0,92.0,2300.0,False,False,False,19.46,0.8201,10.174899064917392,55.7,243.6,0.8528,0.6528,0.02,50,60,0.1069,83.45,0.024667
2195.0,17.0,49.5867,2.0463,80.0,92.0,2300.0,False,False,False,19.46,0.8201,10.174899064917392,55.7,243.6,0.8528,0.6528,0.05,50,60,0.1069,83.45,0.024667
2987.0,17.0,49.7619,8.0601,128.0,104.0,3370.0,False,False,False,62.67,0.6168,4.486934593635164,49.5,230.3,0.9137,0.7634,0.005,0,10,0.1763,29.71,0.173629
2987.0,17.0,49.7619,8.0601,128.0,104.0,3370.0,False,False,False,62.67,0.6168,4.486934593635164,49.5,230.3,0.9137,0.7634,0.01,0,20,0.5117,57.57,0.336506
2987.0,17.0,49.7619,8.0601,128.0,104.0,3370.0,False,False,False,62.67,0.6168,4.486934593635164,49.5,230.3,0.9137,0.7634,0.02,0,40,1.6559,94.97,0.555086
2987.0,17.0,49.7619,8.0601,128.0,104.0,3370.0,False,False,False,62.67,0.6168,4.486934593635164,49.5,230.3,0.9137,0.7634,0.05,0,50,2.7319,99.99,0.584426
2984.0,17.0,51.9639,13.7844,140.0,112.0,2000.0,False,False,False,173.2,0.8881,4.699045538351015,49.2,226.7,0.8609,0.7551,0.005,40,50,0.2855,91.73,0.018326
2984.0,17.0,51.9639,13.7844,140.0,112.0,2000.0,False,False,False,173.2,0.8881,4.699045538351015,49.2,226.7,0.8609,0.7551,0.01,40,50,0.2855,91.73,0.018326
2984.0,17.0,51.9639,13.7844,140.0,112.0,2000.0,False,False,False,173.2,0.8881,4.699045538351015,49.2,226.7,0.8609,0.7551,0.02,40,50,0.2855,91.73,0.018326
2984.0,17.0,51.9639,13.7844,140.0,112.0,2000.0,False,False,False,173.2,0.8881,4.699045538351015,49.2,226.7,0.8609,0.7551,0.05,40,50,0.2855,91.73,0.018326
5424.0,17.0,49.7649,3.725,99.5,103.0,2350.0,False,False,False,6.24,0.8827,2.432508573658986,53.4,238.9,0.8658,0.6912,0.005,80,60,0.4942,95.56,0.161508
5424.0,17.0,49.7649,3.725,99.5,103.0,2350.0,False,False,False,6.24,0.8827,2.432508573658986,53.4,238.9,0.8658,0.6912,0.01,80,60,0.4942,95.56,0.161508
5424.0,17.0,49.7649,3.725,99.5,103.0,2350.0,False,False,False,6.24,0.8827,2.432508573658986,53.4,238.9,0.8658,0.6912,0.02,80,60,0.4942,95.56,0.161508
5424.0,17.0,49.7649,3.725,99.5,103.0,2350.0,False,False,False,6.24,0.8827,2.432508573658986,53.4,238.9,0.8658,0.6912,0.05,80,60,0.4942,95.56,0.161508
5455.0,17.0,46.4496,-0.6875,100.0,100.0,2000.0,False,False,False,173.67,0.8949,7.154230640208069,61.8,246.4,0.931,0.7458,0.005,30,60,0.4281,98.05,0.304728
5455.0,17.0,46.4496,-0.6875,100.0,100.0,2000.0,False,False,False,173.67,0.8949,7.154230640208069,61.8,246.4,0.931,0.7458,0.01,30,60,0.4281,98.05,0.304728
5455.0,17.0,46.4496,-0.6875,100.0,100.0,2000.0,False,False,False,173.67,0.8949,7.154230640208069,61.8,246.4,0.931,0.7458,0.02,30,60,0.4281,98.05,0.304728
5455.0,17.0,46.4496,-0.6875,100.0,100.0,2000.0,False,False,False,173.67,0.8949,7.154230640208069,61.8,246.4,0.931,0.7458,0.05,30,60,0.4281,98.05,0.304728
5449.0,17.0,49.8228,3.3992,94.0,112.0,3000.0,False,False,False,40.58,0.7955,10.81778670490959,53.5,239.9,0.8651,0.6836,0.005,60,60,0.0,0.0,0.0
5449.0,17.0,49.8228,3.3992,94.0,112.0,3000.0,False,False,False,40.58,0.7955,10.81778670490959,53.5,239.9,0.8651,0.6836,0.01,60,60,0.0,0.0,0.0
5449.0,17.0,49.8228,3.3992,94.0,112.0,3000.0,False,False,False,40.58,0.7955,10.81778670490959,53.5,239.9,0.8651,0.6836,0.02,60,60,0.0,0.0,0.0
5449.0,17.0,49.8228,3.3992,94.0,112.0,3000.0,False,False,False,40.58,0.7955,10.81778670490959,53.5,239.9,0.8651,0.6836,0.05,60,60,0.0,0.0,0.0
2886.0,17.0,51.6845,11.7988,90.0,82.4,2000.0,False,False,True,28.0,0.6666,8.061232106303738,52.0,227.8,0.8596,0.7121,0.005,0,10,0.3393,29.44,0.173185
2886.0,17.0,51.6845,11.7988,90.0,82.4,2000.0,False,False,True,28.0,0.6666,8.061232106303738,52.0,227.8,0.8596,0.7121,0.01,0,50,0.9486,99.77,0.586929
2886.0,17.0,51.6845,11.7988,90.0,82.4,2000.0,False,False,True,28.0,0.6666,8.061232106303738,52.0,227.8,0.8596,0.7121,0.02,0,50,0.9486,99.77,0.586929
2886.0,17.0,51.6845,11.7988,90.0,82.4,2000.0,False,False,True,28.0,0.6666,8.061232106303738,52.0,227.8,0.8596,0.7121,0.05,0,50,0.9486,99.77,0.586929
4350.0,17.0,53.4472,12.1756,85.0,112.0,3450.0,False,False,False,25.54,0.8082,7.907468458915699,54.5,231.1,0.8626,0.6591,0.005,0,20,0.4021,53.39,0.34062
4350.0,17.0,53.4472,12.1756,85.0,112.0,3450.0,False,False,False,25.54,0.8082,7.907468458915699,54.5,231.1,0.8626,0.6591,0.01,0,50,0.6632,99.43,0.634394
4350.0,17.0,53.4472,12.1756,85.0,112.0,3450.0,False,False,False,25.54,0.8082,7.907468458915699,54.5,231.1,0.8626,0.6591,0.02,0,50,0.6632,99.43,0.634394
4350.0,17.0,53.4472,12.1756,85.0,112.0,3450.0,False,False,False,25.54,0.8082,7.907468458915699,54.5,231.1,0.8626,0.6591,0.05,0,50,0.6632,99.43,0.634394
2011.0,17.0,49.5038,6.4308,149.0,113.5,3075.0,False,False,False,53.42,0.9717,4.9553646037559105,50.6,232.2,0.914,0.7558,0.005,120,20,0.4893,68.84,0.597257
2011.0,17.0,49.5038,6.4308,149.0,113.5,3075.0,False,False,False,53.42,0.9717,4.9553646037559105,50.6,232.2,0.914,0.7558,0.01,120,50,0.7904,99.92,0.866894
2011.0,17.0,49.5038,6.4308,149.0,113.5,3075.0,False,False,False,53.42,0.9717,4.9553646037559105,50.6,232.2,0.914,0.7558,0.02,120,50,0.7904,99.92,0.866894
2011.0,17.0,49.5038,6.4308,149.0,113.5,3075.0,False,False,False,53.42,0.9717,4.9553646037559105,50.6,232.2,0.914,0.7558,0.05,120,50,0.7904,99.92,0.866894
1990.0,17.0,52.4064,4.7937,82.5,90.0,2000.0,False,False,True,152.91,0.5932,10.847374069207579,57.1,244.6,0.855,0.536,0.005,0,30,0.3726,66.33,0.495948
1990.0,17.0,52.4064,4.7937,82.5,90.0,2000.0,False,False,True,152.91,0.5932,10.847374069207579,57.1,244.6,0.855,0.536,0.01,0,60,0.9779,99.46,0.743702
1990.0,17.0,52.4064,4.7937,82.5,90.0,2000.0,False,False,True,152.91,0.5932,10.847374069207579,57.1,244.6,0.855,0.536,0.02,0,60,0.9779,99.46,0.743702
1990.0,17.0,52.4064,4.7937,82.5,90.0,2000.0,False,False,True,152.91,0.5932,10.847374069207579,57.1,244.6,0.855,0.536,0.05,0,60,0.9779,99.46,0.743702
180.0,17.0,54.1084,12.2406,135.0,92.0,1000.0,False,False,False,11.14,0.5759,12.051077444854311,54.3,234.1,0.8647,0.6284,0.005,110,70,0.481,89.18,0.60981
180.0,17.0,54.1084,12.2406,135.0,92.0,1000.0,False,False,False,11.14,0.5759,12.051077444854311,54.3,234.1,0.8647,0.6284,0.01,110,50,0.7801,99.21,0.678397
180.0,17.0,54.1084,12.2406,135.0,92.0,1000.0,False,False,False,11.14,0.5759,12.051077444854311,54.3,234.1,0.8647,0.6284,0.02,110,50,0.7801,99.21,0.678397
180.0,17.0,54.1084,12.2406,135.0,92.0,1000.0,False,False,False,11.14,0.5759,12.051077444854311,54.3,234.1,0.8647,0.6284,0.05,110,50,0.7801,99.21,0.678397
